"DOWNTIME_ID","START_TIME","END_TIME","MACHINE_NO","REASON","NOTES"
"2806","06-MAY-21 10.25.39.000000 AM UTC","06-MAY-21 10.27.04.000000 AM UTC","6","Productivity loss",""
"2808","06-MAY-21 10.27.27.000000 AM UTC","06-MAY-21 10.29.27.000000 AM UTC","4","Productivity loss",""
"2810","06-MAY-21 10.31.51.000000 AM UTC","06-MAY-21 10.33.50.000000 AM UTC","6","Productivity loss",""
"2811","06-MAY-21 10.33.20.000000 AM UTC","06-MAY-21 10.34.26.000000 AM UTC","4","Productivity loss",""
"2812","06-MAY-21 10.35.40.000000 AM UTC","06-MAY-21 10.37.47.000000 AM UTC","6","Productivity loss",""
"2814","06-MAY-21 10.44.02.000000 AM UTC","06-MAY-21 10.44.47.000000 AM UTC","4","Productivity loss",""
"2815","06-MAY-21 10.45.22.000000 AM UTC","06-MAY-21 10.46.17.000000 AM UTC","4","Productivity loss",""
"2170","01-MAY-21 11.54.24.000000 AM UTC","01-MAY-21 12.15.05.000000 PM UTC","4","",""
"2174","01-MAY-21 12.15.04.000000 PM UTC","01-MAY-21 12.26.27.000000 PM UTC","2","",""
"2175","01-MAY-21 12.15.05.000000 PM UTC","01-MAY-21 12.26.27.000000 PM UTC","4","",""
"2176","01-MAY-21 12.15.04.000000 PM UTC","01-MAY-21 12.26.27.000000 PM UTC","7","",""
"2203","02-MAY-21 12.45.09.000000 AM UTC","02-MAY-21 06.40.51.000000 AM UTC","2","",""
"2213","02-MAY-21 06.58.38.000000 AM UTC","02-MAY-21 07.22.31.000000 AM UTC","8","",""
"2214","02-MAY-21 07.23.12.000000 AM UTC","02-MAY-21 07.24.04.000000 AM UTC","8","Productivity loss",""
"2215","02-MAY-21 07.24.04.000000 AM UTC","02-MAY-21 07.24.48.000000 AM UTC","8","Productivity loss",""
"2217","02-MAY-21 07.25.43.000000 AM UTC","02-MAY-21 07.26.29.000000 AM UTC","8","Productivity loss",""
"2219","02-MAY-21 07.28.34.000000 AM UTC","02-MAY-21 07.29.15.000000 AM UTC","8","Productivity loss",""
"2220","02-MAY-21 07.31.16.000000 AM UTC","02-MAY-21 07.31.57.000000 AM UTC","8","Productivity loss",""
"2242","02-MAY-21 08.05.28.000000 AM UTC","02-MAY-21 08.07.00.000000 AM UTC","8","Productivity loss",""
"2245","02-MAY-21 08.09.26.000000 AM UTC","02-MAY-21 08.10.08.000000 AM UTC","8","Productivity loss",""
"2247","02-MAY-21 08.11.52.000000 AM UTC","02-MAY-21 08.13.01.000000 AM UTC","8","Productivity loss",""
"2248","02-MAY-21 08.13.01.000000 AM UTC","02-MAY-21 08.14.52.000000 AM UTC","8","Productivity loss",""
"2251","02-MAY-21 07.57.22.000000 AM UTC","02-MAY-21 08.18.16.000000 AM UTC","9","",""
"2253","02-MAY-21 08.19.46.000000 AM UTC","02-MAY-21 08.20.27.000000 AM UTC","8","Productivity loss",""
"2331","02-MAY-21 11.59.55.000000 AM UTC","02-MAY-21 12.34.40.000000 PM UTC","7","",""
"2362","02-MAY-21 02.32.02.000000 PM UTC","02-MAY-21 02.32.48.000000 PM UTC","7","Productivity loss",""
"2365","02-MAY-21 02.38.29.000000 PM UTC","02-MAY-21 02.39.56.000000 PM UTC","7","Productivity loss",""
"2370","02-MAY-21 03.02.21.000000 PM UTC","02-MAY-21 03.03.28.000000 PM UTC","7","Productivity loss",""
"2371","02-MAY-21 03.06.16.000000 PM UTC","02-MAY-21 03.07.55.000000 PM UTC","7","Productivity loss",""
"2372","02-MAY-21 03.08.10.000000 PM UTC","02-MAY-21 03.11.16.000000 PM UTC","7","Productivity loss",""
"2379","02-MAY-21 03.45.36.000000 PM UTC","02-MAY-21 03.46.19.000000 PM UTC","7","Productivity loss",""
"2380","02-MAY-21 04.01.17.000000 PM UTC","02-MAY-21 04.10.44.000000 PM UTC","7","",""
"2400","03-MAY-21 07.19.24.000000 AM UTC","03-MAY-21 07.20.22.000000 AM UTC","6","Productivity loss",""
"2401","03-MAY-21 06.57.58.000000 AM UTC","03-MAY-21 07.21.16.000000 AM UTC","8","",""
"2404","03-MAY-21 07.22.19.000000 AM UTC","03-MAY-21 07.25.27.000000 AM UTC","4","Productivity loss",""
"2407","03-MAY-21 07.34.23.000000 AM UTC","03-MAY-21 07.35.58.000000 AM UTC","4","Productivity loss",""
"2408","03-MAY-21 07.36.18.000000 AM UTC","03-MAY-21 07.37.00.000000 AM UTC","4","Productivity loss",""
"2409","03-MAY-21 07.36.46.000000 AM UTC","03-MAY-21 07.37.40.000000 AM UTC","8","Productivity loss",""
"2411","03-MAY-21 07.41.19.000000 AM UTC","03-MAY-21 07.42.00.000000 AM UTC","8","Productivity loss",""
"2412","03-MAY-21 07.47.16.000000 AM UTC","03-MAY-21 07.48.43.000000 AM UTC","9","Productivity loss",""
"2436","03-MAY-21 09.40.19.000000 AM UTC","03-MAY-21 09.41.32.000000 AM UTC","9","Productivity loss",""
"2439","03-MAY-21 09.45.38.000000 AM UTC","03-MAY-21 09.46.48.000000 AM UTC","8","Productivity loss",""
"2483","03-MAY-21 11.37.56.000000 AM UTC","03-MAY-21 11.39.01.000000 AM UTC","9","Productivity loss",""
"2484","03-MAY-21 11.41.15.000000 AM UTC","03-MAY-21 11.41.56.000000 AM UTC","8","Productivity loss",""
"2485","03-MAY-21 11.44.59.000000 AM UTC","03-MAY-21 11.45.55.000000 AM UTC","6","Productivity loss",""
"2487","03-MAY-21 11.45.55.000000 AM UTC","03-MAY-21 11.47.28.000000 AM UTC","6","Productivity loss",""
"2489","03-MAY-21 11.47.32.000000 AM UTC","03-MAY-21 11.48.47.000000 AM UTC","6","Productivity loss",""
"2491","03-MAY-21 11.56.50.000000 AM UTC","03-MAY-21 11.57.51.000000 AM UTC","9","Productivity loss",""
"2517","03-MAY-21 01.20.13.000000 PM UTC","03-MAY-21 01.21.07.000000 PM UTC","6","Productivity loss",""
"2574","03-MAY-21 04.34.32.000000 PM UTC","03-MAY-21 05.30.36.000000 PM UTC","2","",""
"2576","03-MAY-21 04.34.32.000000 PM UTC","03-MAY-21 05.30.36.000000 PM UTC","7","",""
"2583","04-MAY-21 05.19.26.000000 PM UTC","04-MAY-21 06.39.22.000000 PM UTC","2","",""
"2584","04-MAY-21 05.19.26.000000 PM UTC","04-MAY-21 06.39.22.000000 PM UTC","7","",""
"2585","04-MAY-21 05.19.26.000000 PM UTC","04-MAY-21 06.39.22.000000 PM UTC","4","",""
"2633","05-MAY-21 09.51.16.000000 AM UTC","05-MAY-21 09.52.33.000000 AM UTC","10","Productivity loss",""
"2634","05-MAY-21 09.51.56.000000 AM UTC","05-MAY-21 09.53.09.000000 AM UTC","6","Productivity loss",""
"2638","05-MAY-21 09.53.41.000000 AM UTC","05-MAY-21 09.54.39.000000 AM UTC","3","Productivity loss",""
"2643","05-MAY-21 10.00.42.000000 AM UTC","05-MAY-21 10.01.24.000000 AM UTC","3","Productivity loss",""
"2646","05-MAY-21 10.08.44.000000 AM UTC","05-MAY-21 10.11.56.000000 AM UTC","9","Productivity loss",""
"2687","05-MAY-21 01.27.05.000000 PM UTC","05-MAY-21 01.27.47.000000 PM UTC","6","Productivity loss",""
"2688","05-MAY-21 01.27.51.000000 PM UTC","05-MAY-21 01.28.32.000000 PM UTC","6","Productivity loss",""
"2689","05-MAY-21 01.32.53.000000 PM UTC","05-MAY-21 01.34.10.000000 PM UTC","3","Productivity loss",""
"2690","05-MAY-21 01.34.10.000000 PM UTC","05-MAY-21 01.34.56.000000 PM UTC","3","Productivity loss",""
"2691","05-MAY-21 01.36.03.000000 PM UTC","05-MAY-21 01.36.45.000000 PM UTC","6","Productivity loss",""
"2706","05-MAY-21 02.45.08.000000 PM UTC","05-MAY-21 02.46.49.000000 PM UTC","3","Productivity loss",""
"2707","05-MAY-21 02.59.58.000000 PM UTC","05-MAY-21 03.00.53.000000 PM UTC","3","Productivity loss",""
"2708","05-MAY-21 09.51.14.000000 AM UTC","05-MAY-21 04.17.15.000000 PM UTC","2","",""
"2721","05-MAY-21 05.56.12.000000 PM UTC","06-MAY-21 06.28.53.000000 AM UTC","7","",""
"2724","05-MAY-21 05.56.12.000000 PM UTC","06-MAY-21 06.29.41.000000 AM UTC","5","",""
"2732","06-MAY-21 06.31.01.000000 AM UTC","06-MAY-21 07.04.04.000000 AM UTC","9","",""
"2759","06-MAY-21 08.00.14.000000 AM UTC","06-MAY-21 08.01.20.000000 AM UTC","10","Productivity loss",""
"2761","06-MAY-21 08.07.40.000000 AM UTC","06-MAY-21 08.08.32.000000 AM UTC","3","Productivity loss",""
"2776","06-MAY-21 09.05.52.000000 AM UTC","06-MAY-21 09.06.36.000000 AM UTC","6","Productivity loss",""
"2779","06-MAY-21 09.10.31.000000 AM UTC","06-MAY-21 09.11.19.000000 AM UTC","3","Productivity loss",""
"2785","06-MAY-21 06.28.53.000000 AM UTC","06-MAY-21 09.43.31.000000 AM UTC","4","",""
"2786","06-MAY-21 09.27.09.000000 AM UTC","06-MAY-21 09.43.53.000000 AM UTC","10","",""
"2809","06-MAY-21 10.32.20.000000 AM UTC","06-MAY-21 10.33.15.000000 AM UTC","10","Productivity loss",""
"2813","06-MAY-21 10.38.55.000000 AM UTC","06-MAY-21 10.40.54.000000 AM UTC","6","Productivity loss",""
"2820","06-MAY-21 11.03.46.000000 AM UTC","06-MAY-21 11.07.36.000000 AM UTC","6","Productivity loss",""
"2827","06-MAY-21 11.56.15.000000 AM UTC","06-MAY-21 12.34.22.000000 PM UTC","10","",""
"2828","06-MAY-21 12.00.58.000000 PM UTC","06-MAY-21 12.38.16.000000 PM UTC","4","",""
"2830","06-MAY-21 12.42.15.000000 PM UTC","06-MAY-21 12.43.38.000000 PM UTC","6","Productivity loss",""
"2839","06-MAY-21 01.02.56.000000 PM UTC","06-MAY-21 01.03.39.000000 PM UTC","6","Productivity loss",""
"2840","06-MAY-21 01.10.37.000000 PM UTC","06-MAY-21 01.11.30.000000 PM UTC","6","Productivity loss",""
"2842","06-MAY-21 01.14.29.000000 PM UTC","06-MAY-21 01.15.27.000000 PM UTC","6","Productivity loss",""
"2843","06-MAY-21 01.16.12.000000 PM UTC","06-MAY-21 01.17.27.000000 PM UTC","10","Productivity loss",""
"2846","06-MAY-21 01.26.29.000000 PM UTC","06-MAY-21 01.27.10.000000 PM UTC","4","Productivity loss",""
"2847","06-MAY-21 01.36.08.000000 PM UTC","06-MAY-21 01.36.55.000000 PM UTC","4","Productivity loss",""
"2848","06-MAY-21 01.40.12.000000 PM UTC","06-MAY-21 01.40.54.000000 PM UTC","6","Productivity loss",""
"2849","06-MAY-21 01.48.36.000000 PM UTC","06-MAY-21 01.49.22.000000 PM UTC","4","Productivity loss",""
"2850","06-MAY-21 01.45.10.000000 PM UTC","06-MAY-21 01.50.57.000000 PM UTC","10","",""
"2851","06-MAY-21 02.04.21.000000 PM UTC","06-MAY-21 02.05.33.000000 PM UTC","6","Productivity loss",""
"2853","06-MAY-21 02.16.29.000000 PM UTC","06-MAY-21 02.17.16.000000 PM UTC","6","Productivity loss",""
"2854","06-MAY-21 02.18.23.000000 PM UTC","06-MAY-21 02.20.05.000000 PM UTC","10","Productivity loss",""
"2855","06-MAY-21 02.21.36.000000 PM UTC","06-MAY-21 02.22.19.000000 PM UTC","10","Productivity loss",""
"2856","06-MAY-21 02.22.37.000000 PM UTC","06-MAY-21 02.23.30.000000 PM UTC","4","Productivity loss",""
"2857","06-MAY-21 02.24.08.000000 PM UTC","06-MAY-21 02.25.09.000000 PM UTC","6","Productivity loss",""
"2858","06-MAY-21 02.25.23.000000 PM UTC","06-MAY-21 02.28.35.000000 PM UTC","4","Productivity loss",""
"2859","06-MAY-21 03.10.03.000000 PM UTC","06-MAY-21 03.11.13.000000 PM UTC","10","Productivity loss",""
"2861","06-MAY-21 03.17.31.000000 PM UTC","06-MAY-21 03.19.45.000000 PM UTC","10","Productivity loss",""
"2867","06-MAY-21 03.27.37.000000 PM UTC","06-MAY-21 03.35.45.000000 PM UTC","10","",""
"2868","06-MAY-21 03.50.00.000000 PM UTC","06-MAY-21 03.52.08.000000 PM UTC","5","Productivity loss",""
"2181","01-MAY-21 12.26.29.000000 PM UTC","01-MAY-21 03.25.46.000000 PM UTC","3","",""
"2182","01-MAY-21 12.26.29.000000 PM UTC","01-MAY-21 03.25.47.000000 PM UTC","2","",""
"2184","01-MAY-21 12.26.29.000000 PM UTC","01-MAY-21 03.25.47.000000 PM UTC","4","",""
"2185","01-MAY-21 12.26.30.000000 PM UTC","01-MAY-21 03.26.04.000000 PM UTC","9","",""
"2186","01-MAY-21 12.26.30.000000 PM UTC","01-MAY-21 03.26.05.000000 PM UTC","8","",""
"2187","01-MAY-21 12.26.31.000000 PM UTC","01-MAY-21 03.26.05.000000 PM UTC","10","",""
"2206","02-MAY-21 12.45.09.000000 AM UTC","02-MAY-21 06.58.29.000000 AM UTC","10","",""
"2309","02-MAY-21 10.50.42.000000 AM UTC","02-MAY-21 10.51.34.000000 AM UTC","7","Productivity loss",""
"2332","02-MAY-21 12.34.45.000000 PM UTC","02-MAY-21 12.35.28.000000 PM UTC","7","Productivity loss",""
"2333","02-MAY-21 11.52.15.000000 AM UTC","02-MAY-21 12.36.54.000000 PM UTC","9","",""
"2334","02-MAY-21 12.39.49.000000 PM UTC","02-MAY-21 12.40.31.000000 PM UTC","7","Productivity loss",""
"2335","02-MAY-21 12.42.38.000000 PM UTC","02-MAY-21 12.43.42.000000 PM UTC","7","Productivity loss",""
"2336","02-MAY-21 12.44.10.000000 PM UTC","02-MAY-21 12.46.12.000000 PM UTC","7","Productivity loss",""
"2339","02-MAY-21 12.57.42.000000 PM UTC","02-MAY-21 12.58.28.000000 PM UTC","7","Productivity loss",""
"2340","02-MAY-21 12.59.47.000000 PM UTC","02-MAY-21 01.00.45.000000 PM UTC","7","Productivity loss",""
"2341","02-MAY-21 01.08.26.000000 PM UTC","02-MAY-21 01.09.50.000000 PM UTC","7","Productivity loss",""
"2342","02-MAY-21 01.10.18.000000 PM UTC","02-MAY-21 01.10.59.000000 PM UTC","7","Productivity loss",""
"2343","02-MAY-21 01.13.40.000000 PM UTC","02-MAY-21 01.14.37.000000 PM UTC","9","Productivity loss",""
"2344","02-MAY-21 01.16.31.000000 PM UTC","02-MAY-21 01.17.15.000000 PM UTC","7","Productivity loss",""
"2345","02-MAY-21 01.18.46.000000 PM UTC","02-MAY-21 01.19.38.000000 PM UTC","7","Productivity loss",""
"2366","02-MAY-21 02.37.35.000000 PM UTC","02-MAY-21 02.40.07.000000 PM UTC","9","Productivity loss",""
"2373","02-MAY-21 03.27.56.000000 PM UTC","02-MAY-21 03.28.43.000000 PM UTC","7","Productivity loss",""
"2375","02-MAY-21 03.30.30.000000 PM UTC","02-MAY-21 03.31.12.000000 PM UTC","7","Productivity loss",""
"2376","02-MAY-21 03.32.58.000000 PM UTC","02-MAY-21 03.33.50.000000 PM UTC","7","Productivity loss",""
"2394","03-MAY-21 05.24.49.000000 AM UTC","03-MAY-21 06.58.07.000000 AM UTC","6","",""
"2395","03-MAY-21 05.24.49.000000 AM UTC","03-MAY-21 06.58.21.000000 AM UTC","4","",""
"2396","03-MAY-21 05.24.49.000000 AM UTC","03-MAY-21 07.11.04.000000 AM UTC","9","",""
"2413","03-MAY-21 07.57.44.000000 AM UTC","03-MAY-21 07.59.03.000000 AM UTC","8","Productivity loss",""
"2475","03-MAY-21 11.19.45.000000 AM UTC","03-MAY-21 11.21.39.000000 AM UTC","4","Productivity loss",""
"2478","03-MAY-21 11.27.10.000000 AM UTC","03-MAY-21 11.28.36.000000 AM UTC","8","Productivity loss",""
"2480","03-MAY-21 11.30.01.000000 AM UTC","03-MAY-21 11.31.03.000000 AM UTC","9","Productivity loss",""
"2481","03-MAY-21 11.30.35.000000 AM UTC","03-MAY-21 11.31.25.000000 AM UTC","8","Productivity loss",""
"2495","03-MAY-21 12.13.45.000000 PM UTC","03-MAY-21 12.36.46.000000 PM UTC","6","",""
"2503","03-MAY-21 12.49.26.000000 PM UTC","03-MAY-21 12.50.20.000000 PM UTC","6","Productivity loss",""
"2506","03-MAY-21 12.57.50.000000 PM UTC","03-MAY-21 12.59.34.000000 PM UTC","8","Productivity loss",""
"2509","03-MAY-21 01.03.15.000000 PM UTC","03-MAY-21 01.04.03.000000 PM UTC","6","Productivity loss",""
"2515","03-MAY-21 01.11.49.000000 PM UTC","03-MAY-21 01.12.45.000000 PM UTC","9","Productivity loss",""
"2523","03-MAY-21 02.01.55.000000 PM UTC","03-MAY-21 02.02.37.000000 PM UTC","8","Productivity loss",""
"2525","03-MAY-21 02.02.37.000000 PM UTC","03-MAY-21 02.04.34.000000 PM UTC","8","Productivity loss",""
"2526","03-MAY-21 01.49.29.000000 PM UTC","03-MAY-21 02.05.18.000000 PM UTC","9","",""
"2528","03-MAY-21 02.05.41.000000 PM UTC","03-MAY-21 02.06.33.000000 PM UTC","9","Productivity loss",""
"2530","03-MAY-21 02.11.26.000000 PM UTC","03-MAY-21 02.12.32.000000 PM UTC","9","Productivity loss",""
"2533","03-MAY-21 02.20.59.000000 PM UTC","03-MAY-21 02.22.32.000000 PM UTC","8","Productivity loss",""
"2539","03-MAY-21 02.30.45.000000 PM UTC","03-MAY-21 02.31.38.000000 PM UTC","6","Productivity loss",""
"2540","03-MAY-21 02.32.13.000000 PM UTC","03-MAY-21 02.33.24.000000 PM UTC","6","Productivity loss",""
"2541","03-MAY-21 02.32.49.000000 PM UTC","03-MAY-21 02.34.27.000000 PM UTC","8","Productivity loss",""
"2542","03-MAY-21 02.33.28.000000 PM UTC","03-MAY-21 02.34.46.000000 PM UTC","6","Productivity loss",""
"2547","03-MAY-21 02.41.02.000000 PM UTC","03-MAY-21 02.41.46.000000 PM UTC","8","Productivity loss",""
"2551","03-MAY-21 02.44.22.000000 PM UTC","03-MAY-21 02.45.56.000000 PM UTC","8","Productivity loss",""
"2553","03-MAY-21 02.47.58.000000 PM UTC","03-MAY-21 02.48.46.000000 PM UTC","6","Productivity loss",""
"2558","03-MAY-21 02.56.32.000000 PM UTC","03-MAY-21 02.57.27.000000 PM UTC","6","Productivity loss",""
"2567","03-MAY-21 03.13.50.000000 PM UTC","03-MAY-21 03.17.02.000000 PM UTC","7","Productivity loss",""
"2569","03-MAY-21 03.17.18.000000 PM UTC","03-MAY-21 03.18.43.000000 PM UTC","9","Productivity loss",""
"2575","03-MAY-21 04.34.32.000000 PM UTC","03-MAY-21 05.30.36.000000 PM UTC","6","",""
"2577","03-MAY-21 04.34.32.000000 PM UTC","03-MAY-21 05.30.36.000000 PM UTC","4","",""
"2578","03-MAY-21 04.34.32.000000 PM UTC","03-MAY-21 05.30.53.000000 PM UTC","9","",""
"2579","03-MAY-21 04.34.32.000000 PM UTC","03-MAY-21 05.30.55.000000 PM UTC","8","",""
"2580","04-MAY-21 04.17.36.000000 PM UTC","04-MAY-21 05.14.21.000000 PM UTC","10","",""
"2581","04-MAY-21 05.14.45.000000 PM UTC","04-MAY-21 05.16.13.000000 PM UTC","10","Productivity loss",""
"2603","05-MAY-21 07.37.26.000000 AM UTC","05-MAY-21 07.38.38.000000 AM UTC","9","Productivity loss",""
"2611","05-MAY-21 08.36.44.000000 AM UTC","05-MAY-21 08.37.25.000000 AM UTC","6","Productivity loss",""
"2612","05-MAY-21 08.39.05.000000 AM UTC","05-MAY-21 08.40.08.000000 AM UTC","6","Productivity loss",""
"2675","05-MAY-21 12.00.37.000000 PM UTC","05-MAY-21 12.34.20.000000 PM UTC","3","",""
"2677","05-MAY-21 11.57.09.000000 AM UTC","05-MAY-21 12.36.04.000000 PM UTC","9","",""
"2678","05-MAY-21 12.36.17.000000 PM UTC","05-MAY-21 12.41.04.000000 PM UTC","6","Productivity loss",""
"2681","05-MAY-21 12.50.29.000000 PM UTC","05-MAY-21 12.51.58.000000 PM UTC","3","Productivity loss",""
"2684","05-MAY-21 12.58.25.000000 PM UTC","05-MAY-21 12.59.38.000000 PM UTC","9","Productivity loss",""
"2686","05-MAY-21 01.05.12.000000 PM UTC","05-MAY-21 01.06.32.000000 PM UTC","9","Productivity loss",""
"2694","05-MAY-21 01.40.15.000000 PM UTC","05-MAY-21 01.54.31.000000 PM UTC","3","",""
"2695","05-MAY-21 01.59.40.000000 PM UTC","05-MAY-21 02.00.38.000000 PM UTC","3","Productivity loss",""
"2699","05-MAY-21 02.10.16.000000 PM UTC","05-MAY-21 02.12.01.000000 PM UTC","3","Productivity loss",""
"2701","05-MAY-21 02.13.47.000000 PM UTC","05-MAY-21 02.15.13.000000 PM UTC","3","Productivity loss",""
"2722","05-MAY-21 05.56.12.000000 PM UTC","06-MAY-21 06.28.53.000000 AM UTC","3","",""
"2818","06-MAY-21 11.03.40.000000 AM UTC","06-MAY-21 11.04.26.000000 AM UTC","10","Productivity loss",""
"2819","06-MAY-21 11.03.27.000000 AM UTC","06-MAY-21 11.04.51.000000 AM UTC","4","Productivity loss",""
"2821","06-MAY-21 11.08.59.000000 AM UTC","06-MAY-21 11.09.43.000000 AM UTC","10","Productivity loss",""
"2834","06-MAY-21 12.53.28.000000 PM UTC","06-MAY-21 12.54.35.000000 PM UTC","10","Productivity loss",""
"2841","06-MAY-21 01.13.51.000000 PM UTC","06-MAY-21 01.14.38.000000 PM UTC","10","Productivity loss",""
"2844","06-MAY-21 01.18.47.000000 PM UTC","06-MAY-21 01.19.28.000000 PM UTC","6","Productivity loss",""
"2845","06-MAY-21 01.19.13.000000 PM UTC","06-MAY-21 01.20.15.000000 PM UTC","4","Productivity loss",""
"2852","06-MAY-21 01.50.57.000000 PM UTC","06-MAY-21 02.05.49.000000 PM UTC","10","",""
"2860","06-MAY-21 03.16.22.000000 PM UTC","06-MAY-21 03.17.03.000000 PM UTC","10","Productivity loss",""
"2862","06-MAY-21 03.24.44.000000 PM UTC","06-MAY-21 03.26.14.000000 PM UTC","10","Productivity loss",""
"2863","06-MAY-21 02.47.21.000000 PM UTC","06-MAY-21 03.28.45.000000 PM UTC","5","",""
"2864","06-MAY-21 03.29.19.000000 PM UTC","06-MAY-21 03.30.40.000000 PM UTC","5","Productivity loss",""
"2865","06-MAY-21 03.31.13.000000 PM UTC","06-MAY-21 03.32.12.000000 PM UTC","5","Productivity loss",""
"2866","06-MAY-21 03.34.28.000000 PM UTC","06-MAY-21 03.35.09.000000 PM UTC","5","Productivity loss",""
"2869","06-MAY-21 03.50.00.000000 PM UTC","06-MAY-21 03.54.55.000000 PM UTC","10","Productivity loss",""
"2870","06-MAY-21 03.57.17.000000 PM UTC","06-MAY-21 03.59.16.000000 PM UTC","5","Productivity loss",""
"2871","06-MAY-21 03.58.41.000000 PM UTC","06-MAY-21 04.00.21.000000 PM UTC","10","Productivity loss",""
"2872","06-MAY-21 03.59.19.000000 PM UTC","06-MAY-21 04.06.27.000000 PM UTC","5","",""
"2873","06-MAY-21 04.00.23.000000 PM UTC","06-MAY-21 04.06.40.000000 PM UTC","10","",""
"2874","06-MAY-21 04.23.30.000000 PM UTC","06-MAY-21 04.27.08.000000 PM UTC","10","Productivity loss",""
"2875","06-MAY-21 04.33.09.000000 PM UTC","06-MAY-21 04.40.17.000000 PM UTC","5","",""
"2876","06-MAY-21 04.33.09.000000 PM UTC","06-MAY-21 04.41.43.000000 PM UTC","10","",""
"2877","06-MAY-21 04.44.12.000000 PM UTC","06-MAY-21 04.45.07.000000 PM UTC","5","Productivity loss",""
"2878","06-MAY-21 04.44.09.000000 PM UTC","06-MAY-21 04.45.38.000000 PM UTC","10","Productivity loss",""
"2879","06-MAY-21 04.45.42.000000 PM UTC","06-MAY-21 04.46.26.000000 PM UTC","10","Productivity loss",""
"2880","06-MAY-21 04.48.10.000000 PM UTC","06-MAY-21 04.49.01.000000 PM UTC","10","Productivity loss",""
"2881","06-MAY-21 04.49.29.000000 PM UTC","06-MAY-21 04.50.14.000000 PM UTC","10","Productivity loss",""
"2882","06-MAY-21 04.53.06.000000 PM UTC","06-MAY-21 04.54.31.000000 PM UTC","10","Productivity loss",""
"2883","06-MAY-21 04.52.59.000000 PM UTC","06-MAY-21 04.54.36.000000 PM UTC","5","Productivity loss",""
"2884","06-MAY-21 04.55.07.000000 PM UTC","06-MAY-21 04.55.48.000000 PM UTC","5","Productivity loss",""
"2885","06-MAY-21 04.58.34.000000 PM UTC","06-MAY-21 04.59.17.000000 PM UTC","10","Productivity loss",""
"2886","06-MAY-21 04.57.33.000000 PM UTC","06-MAY-21 05.06.07.000000 PM UTC","5","",""
"2887","06-MAY-21 04.43.27.000000 PM UTC","06-MAY-21 05.56.01.000000 PM UTC","3","",""
"2888","06-MAY-21 05.06.14.000000 PM UTC","06-MAY-21 05.56.02.000000 PM UTC","5","",""
"2889","06-MAY-21 04.43.27.000000 PM UTC","06-MAY-21 05.56.02.000000 PM UTC","4","",""
"2890","06-MAY-21 04.43.27.000000 PM UTC","06-MAY-21 05.56.02.000000 PM UTC","6","",""
"2209","02-MAY-21 12.45.09.000000 AM UTC","02-MAY-21 06.58.46.000000 AM UTC","6","",""
"2225","02-MAY-21 07.40.37.000000 AM UTC","02-MAY-21 07.42.50.000000 AM UTC","8","Productivity loss",""
"2243","02-MAY-21 08.07.04.000000 AM UTC","02-MAY-21 08.07.52.000000 AM UTC","8","Productivity loss",""
"2244","02-MAY-21 08.07.56.000000 AM UTC","02-MAY-21 08.08.39.000000 AM UTC","8","Productivity loss",""
"2250","02-MAY-21 08.16.26.000000 AM UTC","02-MAY-21 08.18.06.000000 AM UTC","8","Productivity loss",""
"2260","02-MAY-21 08.36.43.000000 AM UTC","02-MAY-21 08.38.02.000000 AM UTC","8","Productivity loss",""
"2261","02-MAY-21 08.38.46.000000 AM UTC","02-MAY-21 08.39.34.000000 AM UTC","8","Productivity loss",""
"2268","02-MAY-21 08.55.00.000000 AM UTC","02-MAY-21 08.55.46.000000 AM UTC","8","Productivity loss",""
"2270","02-MAY-21 07.52.45.000000 AM UTC","02-MAY-21 08.59.57.000000 AM UTC","7","",""
